universityName,province,majorCode,majorName,degreeType,studyMode,examSubjects,department,researchDirection,reexaminationLine,plannedEnrollment,remarks,admissionYear,sourceName,sourceUrl,sourceYear
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④848计算机基础综合,信息科学技术学院,"01计算机网络与移动计算技术；
02数据库与数据挖掘；
03密码学与信息安全；
04计算机图形、图像",264,,,2023,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2023
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①101思想政治理论,信息科学技术学院,,264,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2022
暨南大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,网络空间安全学院,（01）网络安全,310,51,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20464,2026
暨南大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,网络空间安全学院,（03）系统安全,310,51,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20464,2026
暨南大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,网络空间安全学院,（02）密码学及应用,310,51,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20464,2026
暨南大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,网络空间安全学院,（04）应用安全,310,51,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20464,2026
暨南大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,网络空间安全学院,（04）应用安全,310,35,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20464,2025
暨南大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,网络空间安全学院,（01）网络安全,310,35,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20464,2025
暨南大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,网络空间安全学院,（03）系统安全,310,35,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20464,2025
暨南大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,网络空间安全学院,（02）密码学及应用,310,35,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20464,2025
暨南大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(834)光学,物理与光电工程学院,（02）光电信息工程,316,143,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20467,2026
暨南大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(834)光学,物理与光电工程学院,（01）新一代电子信息技术（含量子技术等）,316,143,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20467,2026
暨南大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(834)光学,物理与光电工程学院,（01）光电信息工程,316,122,此专业不招收同等学力考生报考【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20467,2025
暨南大学,广东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(823)电子技术基础,信息科学技术学院,（01）不分方向,347,47,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20468,2026
暨南大学,广东,085401,新一代电子信息技术（含量子技术等）,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(823)电子技术基础,智能科学与工程学院,（01）不分方向,265,12,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20468,2026
暨南大学,广东,085401,新一代电子信息技术（含量子技术等）,专硕,PART_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(823)电子技术基础,珠海研究院,（01）不分方向,307,7,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20468,2026
暨南大学,广东,085403,集成电路工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(823)电子技术基础,信息科学技术学院,（01）不分方向,284,9,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20470,2026
暨南大学,广东,085403,集成电路工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(823)电子技术基础,信息科学技术学院,（01）不分方向,284,8,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20470,2025
暨南大学,广东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,信息科学技术学院,（01）不分方向,318,53,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20471,2026
暨南大学,广东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,信息科学技术学院,（01）不分方向,318,42,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20471,2025
暨南大学,广东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(848)计算机基础综合,信息科学技术学院,（01）不分方向,318,51,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20471,2024
暨南大学,广东,085410,人工智能,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(408)计算机学科专业基础,信息科学技术学院,（01）不分方向,331,30,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20477,2026
广东外语外贸大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(846)数据结构,信息科学与技术学院（网络空间安全学院）,（03）密码学及应用,264,11,学术学位【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/50/major/20464,2026
广东外语外贸大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(846)数据结构,信息科学与技术学院（网络空间安全学院）,（01）信息内容安全,264,11,学术学位【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/50/major/20464,2026
广东外语外贸大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(846)数据结构,信息科学与技术学院（网络空间安全学院）,（02）网络安全,264,11,学术学位【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/50/major/20464,2026
广东外语外贸大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(846)数据结构,信息科学与技术学院（网络空间安全学院）,（03）密码学及应用,264,8,学术学位【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/50/major/20464,2025
广东外语外贸大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(846)数据结构,信息科学与技术学院（网络空间安全学院）,（02）网络安全,264,8,学术学位【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/50/major/20464,2025
广东外语外贸大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(846)数据结构,信息科学与技术学院（网络空间安全学院）,（01）信息内容安全,264,8,学术学位【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/50/major/20464,2025
广东外语外贸大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(846)数据结构,信息科学与技术学院（网络空间安全学院）,（01）信息内容安全,264,7,学术学位【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/50/major/20464,2024
广东外语外贸大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(846)数据结构,信息科学与技术学院（网络空间安全学院）,（02）网络安全,264,7,学术学位【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/50/major/20464,2024
广东外语外贸大学,广东,083900,网络空间安全,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(846)数据结构,信息科学与技术学院（网络空间安全学院）,（03）密码学及应用,264,7,学术学位【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/50/major/20464,2024
汕头大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,数学与计算机学院,（01）人工智能,264,3,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/152/major/20366,2026
汕头大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,数学与计算机学院,（03）数据科学,264,3,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/152/major/20366,2026
汕头大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,数学与计算机学院,（02）现代网络与信息安全,264,3,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/152/major/20366,2026
汕头大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,数学与计算机学院,（03）数据科学,264,2,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/152/major/20366,2025
汕头大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,数学与计算机学院,（02）现代网络与信息安全,264,2,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/152/major/20366,2025
